,gpsLat,gpsLong,file_year,patent_year
2918,35.02678805,-106.63479844375736,1996,1997
2919,,,1996,1998
2920,48.888919,-103.008794,1996,1998
2921,,,1996,1998
2922,,,1996,1998
2923,48.888919,-103.008794,1996,1998
2924,,,1995,1998
2925,,,1996,1998
2926,,,1995,1998
2927,36.7930901,-98.67294270477655,1996,1998
2928,,,1995,1998
2929,,,1995,1998
2930,,,1996,1998
2931,,,1996,1998
2932,,,1995,1998
2933,,,1996,1998
2934,,,1997,1998
2935,48.888919,-103.008794,1997,1998
2936,48.888919,-103.008794,1996,1998
2937,,,1995,1998
2938,,,1996,1998
2939,48.888919,-103.008794,1996,1998
2940,,,1996,1998
2941,48.888919,-103.008794,1996,1998
2942,48.888919,-103.008794,1997,1998
2943,,,1996,1998
2944,,,1995,1998
2945,48.888919,-103.008794,1996,1998
2946,,,1996,1998
2947,,,1994,1998
2948,35.02678805,-106.63479844375736,1996,1998
2949,48.888919,-103.008794,1996,1998
2950,48.888919,-103.008794,1995,1998
2951,48.888919,-103.008794,1997,1998
2952,,,1994,1998
2953,48.888919,-103.008794,1996,1998
2954,,,1994,1998
2955,,,1996,1998
2956,48.888919,-103.008794,1995,1998
2957,,,1996,1998
2958,,,1997,1998
2959,30.41149905,-91.11549344810658,1996,1998
2960,,,1996,1998
2961,48.888919,-103.008794,1996,1998
2962,,,1997,1998
2963,,,1995,1998
2964,,,1995,1998
2965,48.888919,-103.008794,1996,1998
2966,,,1996,1998
2967,48.888919,-103.008794,1996,1998
2968,,,1997,1998
2969,,,1996,1998
2970,,,1996,1998
2971,,,1997,1998
2972,,,1996,1998
2973,,,1996,1998
2974,,,1995,1998
2975,48.888919,-103.008794,1996,1998
2976,,,1995,1998
2977,48.888919,-103.008794,1997,1998
2978,,,1997,1998
2979,48.888919,-103.008794,1996,1998
2980,48.888919,-103.008794,1998,1998
2981,41.26427,-85.840824,1992,1998
2982,,,1995,1998
2983,,,1996,1998
2984,48.888919,-103.008794,1996,1998
2985,48.888919,-103.008794,1996,1998
2986,48.888919,-103.008794,1998,1998
2987,,,1995,1998
2988,,,1995,1998
2989,,,1995,1998
2990,,,1996,1998
2991,,,1994,1998
2992,,,1995,1998
2993,,,1995,1998
2994,,,1996,1998
2995,,,1997,1998
2996,,,1997,1998
2997,48.888919,-103.008794,1994,1998
2998,,,1997,1998
2999,,,1996,1998
3000,48.888919,-103.008794,1997,1998
3001,,,1997,1998
3002,48.888919,-103.008794,1996,1998
3003,48.888919,-103.008794,1997,1998
3004,,,1995,1998
3005,,,1997,1998
3006,48.888919,-103.008794,1996,1998
3007,,,1996,1998
3008,48.888919,-103.008794,1996,1998
3009,,,1997,1998
3010,35.02678805,-106.63479844375736,1997,1998
3011,43.0408184,-76.1391437,1995,1998
3012,,,1997,1998
3013,,,1995,1998
3014,48.888919,-103.008794,1997,1998
3015,,,1996,1998
3016,,,1998,1998
3017,35.02678805,-106.63479844375736,1997,1999
3018,48.888919,-103.008794,1996,1999
3019,,,1996,1999
3020,,,1997,1999
3021,,,1996,1999
3022,48.888919,-103.008794,1996,1999
3023,40.31075225,-79.60003909017857,1996,1999
3024,,,1997,1999
3025,48.888919,-103.008794,1997,1999
3026,,,1997,1999
3027,,,1996,1999
3028,,,1997,1999
3029,,,1996,1999
3030,,,1997,1999
3031,,,1997,1999
3032,,,1997,1999
3033,,,1996,1999
3034,,,1996,1999
3035,,,1996,1999
3036,,,1997,1999
3037,48.888919,-103.008794,1997,1999
3038,,,1997,1999
3039,,,1997,1999
3040,,,1998,1999
3041,48.888919,-103.008794,1997,1999
3042,48.888919,-103.008794,1997,1999
3043,,,1997,1999
3044,,,1998,1999
3045,48.888919,-103.008794,1997,1999
3046,,,1997,1999
3047,,,1997,1999
3048,,,1998,1999
3049,48.888919,-103.008794,1997,1999
3050,,,1995,1999
3051,,,1996,1999
3052,48.888919,-103.008794,1997,1999
3053,,,1998,1999
3054,,,1997,1999
3055,48.888919,-103.008794,1996,1999
3056,48.888919,-103.008794,1996,1999
3057,48.888919,-103.008794,1997,1999
3058,,,1995,1999
3059,,,1997,1999
3060,48.888919,-103.008794,1997,1999
3061,48.888919,-103.008794,1997,1999
3062,,,1996,1999
3063,48.888919,-103.008794,1997,1999
3064,,,1996,1999
3065,,,1998,1999
3066,48.888919,-103.008794,1998,1999
3067,,,1997,1999
3068,,,1996,1999
3069,,,1997,1999
3070,,,1997,1999
3071,48.888919,-103.008794,1997,1999
3072,,,1997,1999
3073,,,1998,1999
3074,38.0329016,-84.5085814,1997,1999
3075,,,1994,1999
3076,48.888919,-103.008794,1998,1999
3077,,,1997,1999
3078,48.888919,-103.008794,1996,1999
3079,,,1997,1999
3080,,,1994,1999
3081,39.075609,-104.8698511,1998,1999
3082,,,1996,1999
3083,48.888919,-103.008794,1998,1999
3084,48.888919,-103.008794,1998,1999
3085,,,1998,1999
3086,,,1998,1999
3087,,,1997,1999
3088,48.888919,-103.008794,1998,1999
3089,48.888919,-103.008794,1997,1999
3090,48.888919,-103.008794,1996,1999
3091,39.075609,-104.8698511,1998,1999
3092,48.888919,-103.008794,1996,1999
3093,,,1995,1999
3094,48.888919,-103.008794,1997,1999
3095,,,1998,1999
3096,35.02678805,-106.63479844375736,1996,1999
3097,,,1996,1999
3098,,,1998,1999
3099,48.888919,-103.008794,1997,1999
3100,,,1993,1999
3101,,,1996,1999
3102,48.888919,-103.008794,1998,1999
3103,40.861536099999995,-73.88632027200599,1998,1999
3104,,,1997,1999
3105,,,1998,1999
3106,48.888919,-103.008794,1998,1999
3107,48.888919,-103.008794,1997,1999
3108,48.888919,-103.008794,1998,1999
3109,47.7595071,-122.19100215821415,1998,1999
3110,48.888919,-103.008794,1995,1999
3111,,,1994,1999
3112,48.888919,-103.008794,1997,1999
3113,,,1997,1999
3114,48.888919,-103.008794,1998,1999
3115,,,1997,1999
3116,,,1997,1999
3117,48.888919,-103.008794,1997,1999
3118,48.888919,-103.008794,1997,1999
3119,48.888919,-103.008794,1997,1999
3120,48.888919,-103.008794,1998,1999
3121,,,1995,1999
3122,48.888919,-103.008794,1996,1999
3123,,,1998,2000
3124,,,1997,2000
3125,,,1997,2000
3126,,,1998,2000
3127,48.888919,-103.008794,1997,2000
3128,,,1998,2000
3129,,,1997,2000
3130,,,1998,2000
3131,48.888919,-103.008794,1997,2000
3132,,,1998,2000
3133,48.888919,-103.008794,1998,2000
3134,,,1997,2000
3135,,,1997,2000
3136,48.888919,-103.008794,1998,2000
3137,48.888919,-103.008794,1997,2000
3138,48.888919,-103.008794,1998,2000
3139,,,1997,2000
3140,,,1997,2000
3141,,,1997,2000
3142,,,1998,2000
3143,,,1998,2000
3144,,,1995,2000
3145,,,1998,2000
3146,,,1999,2000
3147,,,1997,2000
3148,48.888919,-103.008794,1997,2000
3149,48.888919,-103.008794,1999,2000
3150,,,1998,2000
3151,48.888919,-103.008794,1998,2000
3152,48.888919,-103.008794,1998,2000
3153,48.888919,-103.008794,1998,2000
3154,,,1997,2000
3155,35.02678805,-106.63479844375736,1998,2000
3156,,,1995,2000
3157,,,1999,2000
3158,,,1997,2000
3159,,,1999,2000
3160,,,1998,2000
3161,,,1998,2000
3162,,,1998,2000
3163,,,1998,2000
3164,41.50138695,-81.60070216159022,1998,2000
3165,48.888919,-103.008794,1998,2000
3166,,,1999,2000
3167,,,1999,2000
3168,48.888919,-103.008794,1999,2000
3169,48.888919,-103.008794,1999,2000
3170,,,1999,2000
3171,48.888919,-103.008794,1998,2000
3172,35.02678805,-106.63479844375736,1998,2000
3173,38.6779591,-121.1760583,1998,2000
3174,,,1997,2000
3175,,,1997,2000
3176,48.888919,-103.008794,1998,2000
3177,,,1998,2000
3178,,,1998,2000
3179,48.888919,-103.008794,1999,2000
3180,,,1998,2000
3181,,,1998,2000
3182,,,1998,2000
3183,,,1997,2000
3184,38.8660691,-77.2380493,1995,2000
3185,,,1996,2000
3186,48.888919,-103.008794,1998,2000
3187,,,1999,2000
3188,48.888919,-103.008794,1998,2000
3189,48.888919,-103.008794,1994,2000
3190,,,1995,2000
3191,,,1997,2000
3192,,,1997,2000
3193,,,1999,2000
3194,,,1996,2000
3195,,,1998,2000
3196,,,1999,2000
3197,,,1998,2000
3198,48.888919,-103.008794,1998,2000
3199,,,1998,2000
3200,48.888919,-103.008794,1998,2000
3201,,,1998,2000
3202,28.501591,-81.2735507,1998,2000
3203,,,1999,2000
3204,48.888919,-103.008794,1998,2000
3205,,,1996,2000
3206,,,1997,2000
3207,48.888919,-103.008794,1999,2000
3208,,,1998,2000
3209,,,1998,2000
3210,39.075609,-104.8698511,1998,2000
3211,,,1999,2000
3212,,,1996,2000
3213,48.888919,-103.008794,1999,2000
3214,35.02678805,-106.63479844375736,1998,2000
3215,,,1999,2000
3216,,,1997,2000
3217,48.888919,-103.008794,1999,2000
3218,,,1997,2000
3219,,,1998,2000
3220,,,1998,2000
3221,,,1999,2000
3222,,,1999,2000
3223,,,1999,2000
3224,,,1999,2000
3225,,,1999,2000
3226,48.888919,-103.008794,1999,2000
3227,,,1998,2000
3228,,,1999,2000
3229,48.888919,-103.008794,1999,2000
3230,,,1997,2000
3231,40.4437584,-79.9423308,1998,2000
3232,,,1997,2000
3233,,,1999,2001
3234,48.888919,-103.008794,1999,2001
3235,,,1998,2001
3236,,,1999,2001
3237,48.888919,-103.008794,1999,2001
3238,,,1996,2001
3239,48.888919,-103.008794,1998,2001
3240,,,1994,2001
3241,,,1998,2001
3242,35.02678805,-106.63479844375736,1999,2001
3243,,,1998,2001
3244,,,1998,2001
3245,48.888919,-103.008794,2000,2001
3246,,,1997,2001
3247,,,1995,2001
3248,,,1998,2001
3249,,,1998,2001
3250,48.888919,-103.008794,1999,2001
3251,,,1999,2001
3252,38.8660691,-77.2380493,1995,2001
3253,40.7481978,-84.03155555764283,2000,2001
3254,,,1999,2001
3255,,,1999,2001
3256,34.0458623,-94.3239004,1999,2001
3257,,,1999,2001
3258,,,1999,2001
3259,,,2000,2001
3260,,,1999,2001
3261,,,1999,2001
3262,,,1998,2001
3263,,,2000,2001
3264,,,1998,2001
3265,48.888919,-103.008794,1995,2001
3266,,,1999,2001
3267,,,1999,2001
3268,,,1999,2001
3269,,,1998,2001
3270,48.888919,-103.008794,2000,2001
3271,,,1998,2001
3272,,,1996,2001
3273,40.7481978,-84.03155555764283,1998,2001
3274,,,1998,2001
3275,,,1999,2001
3276,,,1998,2001
3277,,,1998,2001
3278,,,1999,2001
3279,,,1998,2001
3280,,,1998,2001
3281,35.02678805,-106.63479844375736,2000,2001
3282,,,1999,2001
3283,,,1999,2001
3284,,,1998,2001
3285,,,1999,2001
3286,,,1999,2001
3287,,,1999,2001
3288,,,1994,2001
3289,48.888919,-103.008794,1998,2001
3290,,,1999,2001
3291,,,1999,2001
3292,48.888919,-103.008794,1999,2001
3293,,,1999,2001
3294,48.888919,-103.008794,2000,2001
3295,48.888919,-103.008794,2000,2001
3296,,,1999,2001
3297,48.888919,-103.008794,1998,2001
3298,48.888919,-103.008794,1999,2001
3299,35.02678805,-106.63479844375736,1999,2001
3300,48.888919,-103.008794,1999,2001
3301,48.888919,-103.008794,1999,2001
3302,,,1998,2001
3303,,,1997,2001
3304,39.075609,-104.8698511,1999,2001
3305,,,1999,2001
3306,34.0186092,-118.2873476,1999,2001
3307,48.888919,-103.008794,2000,2001
3308,,,1998,2001
3309,,,1999,2001
3310,48.888919,-103.008794,1999,2001
3311,,,1999,2001
3312,,,2000,2001
3313,48.888919,-103.008794,1999,2001
3314,48.888919,-103.008794,1998,2001
3315,,,2000,2001
3316,,,1999,2001
3317,,,1998,2001
3318,48.888919,-103.008794,1999,2001
3319,48.888919,-103.008794,2000,2001
3320,48.888919,-103.008794,1999,2001
3321,,,1999,2001
3322,48.888919,-103.008794,1999,2001
3323,,,1999,2001
3324,,,1999,2001
3325,,,1999,2001
3326,,,1998,2001
3327,,,1999,2001
3328,,,1999,2001
3329,,,2000,2001
3330,48.888919,-103.008794,2000,2001
3331,48.888919,-103.008794,2000,2001
3332,48.888919,-103.008794,1998,2001
3333,,,1999,2001
3334,,,1999,2001
3335,,,1998,2001
3336,,,1999,2001
3337,,,1999,2001
3338,,,2000,2001
3339,,,2000,2001
3340,,,1998,2001
3341,,,1999,2001
3342,,,1999,2001
3343,,,1999,2001
3344,,,1999,2001
3345,,,1997,2001
3346,,,1999,2001
3347,,,2000,2001
3348,48.888919,-103.008794,2001,2001
3349,,,1996,2001
3350,48.888919,-103.008794,1997,2001
3351,,,1999,2001
3352,,,1997,2001
3353,35.02678805,-106.63479844375736,1999,2001
3354,,,1997,2001
3355,,,2000,2001
3356,,,1997,2001
3357,,,1995,2001
3358,48.888919,-103.008794,1999,2001
3359,,,1999,2001
3360,,,1999,2001
3361,,,1998,2001
3362,,,1999,2001
3363,,,1999,2001
3364,,,1999,2001
3365,,,2000,2001
3366,,,1999,2001
3367,,,1998,2001
3368,48.888919,-103.008794,1999,2001
3369,,,2000,2001
3370,,,1999,2001
3371,,,1999,2001
3372,,,1999,2001
3373,32.9999035,-96.8243019,2000,2001
3374,,,1998,2001
3375,,,1999,2001
3376,,,2000,2001
3377,35.02678805,-106.63479844375736,1999,2001
3378,,,1999,2001
3379,,,1998,2002
3380,34.0458623,-94.3239004,2000,2002
3381,,,1998,2002
3382,,,2000,2002
3383,,,1999,2002
3384,,,2000,2002
3385,,,2000,2002
3386,,,2000,2002
3387,48.888919,-103.008794,2000,2002
3388,,,1998,2002
3389,,,2000,2002
3390,48.888919,-103.008794,2000,2002
3391,48.888919,-103.008794,2000,2002
3392,,,2000,2002
3393,48.888919,-103.008794,2001,2002
3394,,,2000,2002
3395,,,1999,2002
3396,48.888919,-103.008794,1999,2002
3397,35.02678805,-106.63479844375736,2000,2002
3398,,,1999,2002
3399,35.02678805,-106.63479844375736,2000,2002
3400,48.888919,-103.008794,2000,2002
3401,,,2001,2002
3402,,,1997,2002
3403,35.02678805,-106.63479844375736,2001,2002
3404,48.888919,-103.008794,2000,2002
3405,,,1999,2002
3406,,,1999,2002
3407,39.8706764,-76.7074724,1999,2002
3408,,,1996,2002
3409,,,1999,2002
3410,48.888919,-103.008794,2000,2002
3411,,,1999,2002
3412,48.888919,-103.008794,2001,2002
3413,,,2000,2002
3414,,,2000,2002
3415,48.888919,-103.008794,1999,2002
3416,,,1999,2002
3417,,,2001,2002
3418,,,1992,2002
3419,,,2000,2002
3420,,,2000,2002
3421,,,2000,2002
3422,,,1999,2002
3423,,,1999,2002
3424,,,2000,2002
3425,,,2000,2002
3426,,,2000,2002
3427,,,2000,2002
3428,,,2001,2002
3429,48.888919,-103.008794,2000,2002
3430,,,2001,2002
3431,48.888919,-103.008794,1999,2002
3432,35.02678805,-106.63479844375736,2001,2002
3433,48.888919,-103.008794,2000,2002
3434,35.02678805,-106.63479844375736,1999,2002
3435,48.888919,-103.008794,2001,2002
3436,,,2000,2002
3437,48.888919,-103.008794,1998,2002
3438,,,2000,2002
3439,40.929333799999995,-74.26601566595065,1999,2002
3440,,,1999,2002
3441,,,1997,2002
3442,48.888919,-103.008794,1998,2002
3443,,,2000,2002
3444,,,1999,2002
3445,,,2000,2002
3446,,,1998,2002
3447,,,1998,2002
3448,48.888919,-103.008794,2000,2002
3449,39.075609,-104.8698511,1999,2002
3450,35.02678805,-106.63479844375736,2001,2002
3451,,,1996,2002
3452,35.02678805,-106.63479844375736,2000,2002
3453,,,2000,2002
3454,,,2000,2002
3455,,,2000,2002
3456,,,2001,2002
3457,,,2000,2002
3458,,,1999,2002
3459,,,2000,2002
3460,,,2001,2002
3461,,,2000,2002
3462,,,1999,2002
3463,,,2000,2002
3464,,,2000,2002
3465,,,2000,2002
3466,,,1999,2002
3467,35.02678805,-106.63479844375736,2001,2002
3468,,,2000,2002
3469,,,2001,2002
3470,,,2001,2002
3471,,,2001,2002
3472,,,1998,2002
3473,39.075609,-104.8698511,2000,2002
3474,,,2000,2002
3475,35.02678805,-106.63479844375736,2000,2002
3476,48.888919,-103.008794,1999,2002
3477,48.888919,-103.008794,1998,2002
3478,48.888919,-103.008794,2000,2002
3479,35.02678805,-106.63479844375736,1999,2002
3480,,,2000,2002
3481,,,1999,2002
3482,,,2000,2002
3483,34.0458623,-94.3239004,2000,2002
3484,48.888919,-103.008794,2000,2002
3485,,,2000,2002
3486,35.02678805,-106.63479844375736,2001,2002
3487,,,2000,2002
3488,,,2000,2002
3489,,,2000,2002
3490,,,1999,2002
3491,48.888919,-103.008794,2000,2002
3492,48.888919,-103.008794,2001,2002
3493,,,2000,2002
3494,40.7481978,-84.03155555764283,2000,2002
3495,,,2000,2002
3496,,,2000,2002
3497,,,1998,2002
3498,,,1999,2002
3499,,,2000,2002
3500,31.326929,-89.32853072169536,1998,2002
3501,,,2001,2002
3502,,,2000,2002
3503,48.888919,-103.008794,1999,2002
3504,,,2000,2002
3505,48.888919,-103.008794,2001,2002
3506,,,2000,2002
3507,,,2000,2002
3508,,,1999,2002
3509,,,2000,2002
3510,,,1998,2002
3511,,,1999,2002
3512,,,2000,2002
3513,,,2000,2002
3514,,,2001,2002
3515,,,2001,2002
3516,,,2000,2002
3517,35.02678805,-106.63479844375736,2000,2002
3518,,,2000,2002
3519,,,2000,2002
3520,,,2001,2003
3521,,,2000,2003
3522,,,1998,2003
3523,,,1999,2003
3524,,,1999,2003
3525,,,1999,2003
3526,,,2000,2003
3527,,,2000,2003
3528,48.888919,-103.008794,2001,2003
3529,,,2000,2003
3530,48.888919,-103.008794,2001,2003
3531,,,2001,2003
3532,,,2000,2003
3533,,,1999,2003
3534,,,2001,2003
3535,,,2000,2003
3536,,,2002,2003
3537,,,2000,2003
3538,,,2001,2003
3539,48.888919,-103.008794,2001,2003
3540,,,1999,2003
3541,,,1999,2003
3542,35.02678805,-106.63479844375736,2000,2003
3543,,,2000,2003
3544,48.888919,-103.008794,2001,2003
3545,,,1999,2003
3546,,,2000,2003
3547,48.888919,-103.008794,2000,2003
3548,48.888919,-103.008794,1999,2003
3549,,,1998,2003
3550,,,2000,2003
3551,48.888919,-103.008794,1998,2003
3552,,,2000,2003
3553,,,2001,2003
3554,,,2000,2003
3555,,,1998,2003
3556,,,2002,2003
3557,,,1998,2003
3558,,,2000,2003
3559,,,2000,2003
3560,48.888919,-103.008794,2001,2003
3561,,,2001,2003
3562,,,1999,2003
3563,,,2000,2003
3564,48.888919,-103.008794,2001,2003
3565,,,2000,2003
3566,,,1999,2003
3567,,,2000,2003
3568,,,2002,2003
3569,,,2000,2003
3570,,,1998,2003
3571,,,2001,2003
3572,39.075609,-104.8698511,2001,2003
3573,,,2000,2003
3574,,,2001,2003
3575,48.888919,-103.008794,2000,2003
3576,,,1995,2003
3577,,,2001,2003
3578,,,2001,2003
3579,,,2000,2003
3580,,,2001,2003
3581,,,2000,2003
3582,,,2001,2003
3583,48.888919,-103.008794,2000,2003
3584,,,1999,2003
3585,,,2001,2003
3586,,,2000,2003
3587,,,2001,2003
3588,,,1999,2003
3589,,,2000,2003
3590,,,1999,2003
3591,48.888919,-103.008794,2001,2003
3592,,,1995,2003
3593,,,2001,2003
3594,,,1999,2003
3595,,,2001,2003
3596,,,2001,2003
3597,,,2001,2003
3598,,,1999,2003
3599,,,2000,2003
3600,,,2000,2003
3601,35.02678805,-106.63479844375736,2000,2003
3602,,,2000,2003
3603,,,2001,2003
3604,,,2001,2003
3605,48.888919,-103.008794,2001,2003
3606,48.888919,-103.008794,1999,2003
3607,48.888919,-103.008794,2001,2003
3608,,,2001,2003
3609,,,2000,2003
3610,,,1997,2003
3611,,,2000,2003
3612,48.888919,-103.008794,2000,2003
3613,,,1999,2003
3614,,,2001,2003
3615,,,2001,2003
3616,,,2001,2003
3617,,,2000,2003
3618,,,2001,2003
3619,,,2001,2003
3620,,,2001,2003
3621,,,2000,2003
3622,,,2002,2003
3623,,,2000,2003
3624,,,2002,2003
3625,,,2001,2003
3626,,,2000,2003
3627,48.888919,-103.008794,2002,2003
3628,,,2001,2003
3629,35.02678805,-106.63479844375736,2001,2003
3630,,,2001,2003
3631,,,1998,2003
3632,,,2001,2003
3633,39.075609,-104.8698511,2001,2003
3634,,,2000,2003
3635,48.888919,-103.008794,2001,2003
3636,,,2001,2003
3637,,,2000,2003
3638,,,2001,2003
3639,31.326929,-89.32853072169536,2001,2003
3640,,,2000,2003
3641,,,2001,2003
3642,,,2001,2003
3643,48.888919,-103.008794,2001,2003
3644,,,2000,2003
3645,,,2001,2003
3646,39.075609,-104.8698511,2001,2003
3647,,,2001,2003
3648,,,1999,2003
3649,,,2002,2003
3650,48.888919,-103.008794,2001,2003
3651,,,2000,2003
3652,39.075609,-104.8698511,2001,2003
3653,48.888919,-103.008794,2001,2003
3654,48.888919,-103.008794,2000,2003
3655,,,2001,2003
3656,39.075609,-104.8698511,2002,2003
3657,,,2000,2003
3658,48.888919,-103.008794,2001,2003
3659,35.02678805,-106.63479844375736,2001,2003
3660,,,2002,2003
3661,,,2002,2003
3662,,,2001,2003
3663,,,2002,2004
3664,,,2000,2004
3665,,,2002,2004
3666,,,2000,2004
3667,,,2002,2004
3668,,,2002,2004
3669,,,2002,2004
3670,48.888919,-103.008794,2000,2004
3671,48.888919,-103.008794,2001,2004
3672,,,2001,2004
3673,48.888919,-103.008794,2000,2004
3674,,,2000,2004
3675,,,2002,2004
3676,,,2000,2004
3677,31.326929,-89.32853072169536,2001,2004
3678,,,2000,2004
3679,,,2002,2004
3680,,,2001,2004
3681,,,2000,2004
3682,,,2000,2004
3683,,,2001,2004
3684,,,2000,2004
3685,,,2001,2004
3686,,,2002,2004
3687,,,2001,2004
3688,,,2002,2004
3689,48.888919,-103.008794,2001,2004
3690,,,2002,2004
3691,,,2002,2004
3692,,,1999,2004
3693,48.888919,-103.008794,2003,2004
3694,48.888919,-103.008794,2001,2004
3695,48.888919,-103.008794,2002,2004
3696,48.888919,-103.008794,2002,2004
3697,,,2002,2004
3698,,,2002,2004
3699,48.888919,-103.008794,2001,2004
3700,,,2001,2004
3701,,,2001,2004
3702,,,2002,2004
3703,,,2000,2004
3704,,,2001,2004
3705,,,2001,2004
3706,48.888919,-103.008794,2002,2004
3707,,,2001,2004
3708,35.02678805,-106.63479844375736,2000,2004
3709,,,2002,2004
3710,,,1997,2004
3711,,,2001,2004
3712,48.888919,-103.008794,2001,2004
3713,,,2000,2004
3714,,,2002,2004
3715,,,2003,2004
3716,,,2000,2004
3717,,,2002,2004
3718,,,2003,2004
3719,,,2002,2004
3720,48.888919,-103.008794,2002,2004
3721,39.075609,-104.8698511,2001,2004
3722,,,2000,2004
3723,48.888919,-103.008794,2001,2004
3724,,,2000,2004
3725,48.888919,-103.008794,2001,2004
3726,47.9235996,-120.1955611,2001,2004
3727,,,2001,2004
3728,,,2000,2004
3729,,,2000,2004
3730,39.075609,-104.8698511,2001,2004
3731,,,2002,2004
3732,,,2002,2004
3733,48.888919,-103.008794,2001,2004
3734,,,2000,2004
3735,,,2001,2004
3736,,,1995,2004
3737,,,2002,2004
3738,48.888919,-103.008794,2002,2004
3739,,,2001,2004
3740,,,2002,2004
3741,,,2003,2004
3742,,,2002,2004
3743,48.888919,-103.008794,2002,2004
3744,,,2000,2004
3745,,,2001,2004
3746,48.888919,-103.008794,2001,2004
3747,,,2003,2004
3748,,,2000,2004
3749,,,2002,2004
3750,,,2000,2004
3751,,,2001,2004
3752,,,2003,2004
3753,,,2002,2004
3754,,,2000,2004
3755,,,2001,2004
3756,,,2003,2004
3757,,,2002,2004
3758,48.888919,-103.008794,2001,2004
3759,,,2002,2004
3760,,,2000,2004
3761,48.888919,-103.008794,2002,2005
3762,,,2002,2005
3763,48.888919,-103.008794,2002,2005
3764,,,2002,2005
3765,,,2000,2005
3766,,,2001,2005
3767,,,2002,2005
3768,,,2002,2005
3769,,,2002,2005
3770,,,2002,2005
3771,48.888919,-103.008794,2001,2005
3772,,,2002,2005
3773,,,2002,2005
3774,48.888919,-103.008794,2000,2005
3775,39.075609,-104.8698511,2001,2005
3776,,,2002,2005
3777,,,2001,2005
3778,,,2003,2005
3779,,,2001,2005
3780,,,2002,2005
3781,48.888919,-103.008794,2002,2005
3782,48.888919,-103.008794,2002,2005
3783,,,2001,2005
3784,,,2002,2005
3785,,,2002,2005
3786,,,2000,2005
3787,,,2002,2005
3788,,,1999,2005
3789,35.02678805,-106.63479844375736,2002,2005
3790,,,2002,2005
3791,48.888919,-103.008794,2003,2005
3792,,,2000,2005
3793,,,2003,2005
3794,48.888919,-103.008794,2001,2005
